1903,'WS',13213,'BOS',416,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1903,'WS',13634,'BOS',416,2,8,32,8,9,0,3,0,4,0,0,1,1,0,1,0,0,0
1903,'WS',14066,'PIT',428,6,8,26,1,6,2,0,0,1,0,0,1,6,0,0,1,0,0
1903,'WS',14083,'PIT',428,6,5,18,1,4,0,0,0,1,0,0,0,3,0,0,0,0,0
1903,'WS',15078,'PIT',428,6,8,27,2,4,1,0,0,2,1,0,4,7,0,0,0,0,0
1903,'WS',16143,'PIT',428,6,8,30,3,10,0,1,1,4,0,1,1,4,0,0,0,0,0
1903,'WS',16704,'PIT',428,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,'WS',17030,'BOS',416,2,8,33,6,10,1,3,0,3,2,1,1,2,0,0,0,0,0
1903,'WS',17871,'PIT',428,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,'WS',18439,'PIT',428,6,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1903,'WS',18597,'PIT',428,6,8,27,2,6,1,0,0,3,3,1,3,4,0,1,1,0,0
1903,'WS',19742,'BOS',416,2,4,15,1,1,0,1,0,3,0,0,0,3,0,0,0,0,1
1905,'WS',324,'NY1',456,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,'WS',1199,'PHA',458,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1905,'WS',1947,'NY1',456,6,5,16,3,5,2,0,0,1,1,0,4,0,1,2,0,0,0
1905,'WS',2112,'NY1',456,6,5,22,2,5,0,0,0,1,2,0,0,2,0,0,0,0,0
1905,'WS',3306,'PHA',458,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1905,'WS',3873,'PHA',458,2,5,19,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1905,'WS',3875,'PHA',458,2,5,17,0,3,0,0,0,0,0,1,0,7,0,0,0,0,0
1905,'WS',4030,'NY1',456,6,5,15,1,0,0,0,0,1,3,0,3,2,0,0,0,0,0
1905,'WS',4191,'PHA',458,2,5,20,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0
1905,'WS',4480,'NY1',456,6,5,16,0,4,1,0,0,1,3,0,1,3,0,0,1,0,1
1905,'WS',4676,'NY1',456,6,5,19,4,5,1,0,0,1,1,1,2,1,1,0,1,0,0
1905,'WS',6440,'NY1',456,6,5,17,1,5,0,0,0,2,1,1,0,2,0,0,0,0,0
1905,'WS',7531,'PHA',458,2,5,17,1,4,1,0,0,0,2,0,2,1,0,0,1,0,0
1905,'WS',8131,'PHA',458,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1905,'WS',10601,'PHA',458,2,5,20,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0
1905,'WS',11278,'NY1',456,6,3,8,1,2,0,0,0,0,0,0,1,1,0,0,2,0,0
1905,'WS',11626,'NY1',456,6,5,17,1,4,2,0,0,4,0,1,2,7,0,0,1,0,0
1905,'WS',11654,'NY1',456,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1905,'WS',12007,'NY1',456,6,5,17,2,3,1,0,0,2,0,2,2,5,0,0,0,0,0
1905,'WS',12739,'PHA',458,2,5,16,0,3,1,0,0,0,0,1,0,2,0,0,1,0,1
1905,'WS',14218,'PHA',458,2,2,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
1905,'WS',14365,'PHA',458,2,3,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1905,'WS',16019,'PHA',458,2,3,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1905,'WS',16238,'PHA',458,2,5,16,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0
1905,'WS',17312,'NY1',456,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,'WS',287,'CHA',467,2,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1906,'WS',2146,'CHN',468,6,3,6,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0
1906,'WS',2988,'CHN',468,6,6,21,3,5,1,0,0,0,2,1,2,1,0,2,0,0,0
